mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__metric,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.003650665283203125,0.0014277695896185503,0.02946337064107259,0.0025555279691175355,minkowski,21,2,distance,"{'knn__metric': 'minkowski', 'knn__n_neighbors': 21, 'knn__p': 2, 'knn__weights': 'distance'}",0.7043111076619089,0.7351199570423614,0.6947965485030645,0.7114092044024449,0.017210104629940867,22,1.0,1.0,1.0,1.0,0.0
0.005205074946085612,0.0004716467629970879,0.12048856417338054,0.005965125087566316,minkowski,31,1,uniform,"{'knn__metric': 'minkowski', 'knn__n_neighbors': 31, 'knn__p': 1, 'knn__weights': 'uniform'}",0.5785933565277334,0.5790802135673749,0.5855699071728853,0.5810811590893312,0.003180241286702414,94,0.6109713466394895,0.6103380141919851,0.6171903857859142,0.6128332488724629,0.003091791180872927
0.00547639528910319,0.002788581401149296,0.17133331298828125,0.07359643598175891,minkowski,31,1,distance,"{'knn__metric': 'minkowski', 'knn__n_neighbors': 31, 'knn__p': 1, 'knn__weights': 'distance'}",0.6473450081566411,0.6532708252480753,0.6531989654520269,0.6512715996189145,0.0027766744307139066,79,1.0,1.0,1.0,1.0,0.0
0.004534006118774414,0.0003236310689591734,0.033749659856160484,0.002291979207670038,minkowski,31,2,uniform,"{'knn__metric': 'minkowski', 'knn__n_neighbors': 31, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6484823405169025,0.6353507143083891,0.6140485415993973,0.6326271988082296,0.014188840203542647,88,0.6668859326022201,0.6517781664246354,0.6601203450324714,0.6595948146864422,0.006178904235520034
0.0031173229217529297,0.0005245454016643826,0.04465238253275553,0.013426604712689968,minkowski,31,2,distance,"{'knn__metric': 'minkowski', 'knn__n_neighbors': 31, 'knn__p': 2, 'knn__weights': 'distance'}",0.7001412255035884,0.708079476971689,0.6740619712470447,0.6940942245741074,0.01453094030250419,37,1.0,1.0,1.0,1.0,0.0
0.005100091298421224,0.001220376145591593,0.07238403956095378,0.025336557116082823,euclidean,3,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'uniform'}",0.7293095538448404,0.7194277497184368,0.7241853474656339,0.7243075503429703,0.004035154962375365,16,0.8551446343569403,0.853418111576321,0.8578464414046907,0.8554697291126506,0.0018224143724466194
0.004837989807128906,0.0015655353286877548,0.029512802759806316,0.0013575377519163985,euclidean,3,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'distance'}",0.7459473296962524,0.7325321375021653,0.7416965970754251,0.7400586880912811,0.005597851062763841,1,1.0,1.0,1.0,1.0,0.0
0.0033042430877685547,0.0011092203459366358,0.06380669275919597,0.002847656639749031,euclidean,3,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'uniform'}",0.7293095538448404,0.7194277497184368,0.7241853474656339,0.7243075503429703,0.004035154962375365,16,0.8551446343569403,0.853418111576321,0.8578464414046907,0.8554697291126506,0.0018224143724466194
0.0037539800008138022,0.0017401901061449804,0.0367283821105957,0.005447741162066956,euclidean,3,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'distance'}",0.7459473296962524,0.7325321375021653,0.7416965970754251,0.7400586880912811,0.005597851062763841,1,1.0,1.0,1.0,1.0,0.0
0.004528601964314778,0.000987451014144288,0.07124026616414388,0.005727669761343875,euclidean,5,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'uniform'}",0.7241440777330191,0.7100806494215894,0.6991439837115312,0.7111229036220466,0.01023281960603845,25,0.8047147860199678,0.8030175502936641,0.8084064057500526,0.8053795806878948,0.0022496525280348433
