mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_n_estimators,param_num_leaves,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy
0.5508765697479248,0.02415324651177649,0.014471912384033203,0.0016330776510224243,0.7,0.03,10,200,15,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 15}",0.8568765080061417,0.8802852977105253,0.8419430748543254,0.8383913610128467,0.8588258588258588,0.8552644200819397,0.014855876626635574,1,0.9905157342657342,0.9936455094201573,0.9936775668277911,0.9936775668277911,0.9936775668277911,0.993038788833853,0.0012615883797950061,0.8785456870495234,0.9226689976689977,0.8632605721762922,0.8244215785404152,0.8774460239100697,0.8732685718690597,0.031533759479317,1,0.9980806142034548,0.9987212276214834,0.9987204094689699,0.9987204094689699,0.9987204094689699,0.9985926140463697,0.00025600011756288574,0.9448275862068966,0.9516129032258065,0.9400921658986175,0.9447004608294931,0.9470046082949308,0.9456475448911489,0.0037378779369352058,17,0.9965437788018433,0.9976971790443293,0.9976971790443293,0.9976971790443293,0.9976971790443293,0.9974664989958321,0.00046136009699440097
0.913235092163086,0.0727631472908722,0.018601608276367188,0.0012117308273829595,0.7,0.03,10,200,31,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 31}",0.8322555766492643,0.8810633050150727,0.8482517482517482,0.8168776371308017,0.8451198477368702,0.8447136229567513,0.021279228179697147,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8255638223668914,0.8849067599067599,0.8554689823350978,0.7908166299886992,0.8451198477368702,0.8403752084668638,0.031333121593645416,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9402298850574713,0.956221198156682,0.9447004608294931,0.9400921658986175,0.9447004608294931,0.9451888341543514,0.005878048586788657,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.6519429206848144,0.05707662297217519,0.027774810791015625,0.004354252265881711,0.7,0.03,10,200,63,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 63}",0.8335144899802513,0.8833778833778834,0.8451198477368702,0.8076083208826572,0.8403167174415354,0.8419874518838395,0.024411009026404595,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8167577307602882,0.894988344988345,0.8451198477368702,0.7791887230119551,0.8438410753583536,0.8359791443711625,0.038005428227301255,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9425287356321839,0.956221198156682,0.9447004608294931,0.9377880184331797,0.9423963133640553,0.9447269452831188,0.006173025630728058,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0847092628479005,0.04205842246252996,0.025518369674682618,0.0024316936476082873,0.7,0.03,10,400,15,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 400, 'num_leaves': 15}",0.8435454401588283,0.8806971246357689,0.8435043487040429,0.8168776371308017,0.8786407052555669,0.8526530511770017,0.02411785979825745,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8470123227156475,0.9037878787878788,0.8541902099565812,0.7908166299886992,0.882561113424136,0.8556736309745885,0.038266347959192946,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9425287356321839,0.9539170506912442,0.9423963133640553,0.9400921658986175,0.956221198156682,0.9470310927485566,0.00665996335689732,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.9053874015808105,0.0418346068461597,0.03315062522888183,0.004430085376304709,0.7,0.03,10,400,31,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 400, 'num_leaves': 31}",0.7935126582278481,0.8838398858026527,0.8334740234824649,0.8076083208826572,0.8383913610128467,0.8313652498816939,0.03099874497182705,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7700244129272262,0.876107226107226,0.8231428061618985,0.7791887230119551,0.8244215785404152,0.8145769493497443,0.037930253491625474,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9310344827586207,0.9585253456221198,0.9423963133640553,0.9377880184331797,0.9447004608294931,0.9428889242014937,0.009105701805076683,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.329920196533203,0.023509816525062656,0.058246183395385745,0.009011729518850658,0.7,0.03,10,400,63,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 10, 'n_estimators': 400, 'num_leaves': 63}",0.8384301101894267,0.8530913800462125,0.8383913610128467,0.7981127060074429,0.8434122390073258,0.8342875592526509,0.0188651285790734,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8180365031388049,0.8495337995337995,0.8244215785404152,0.7675608160352109,0.8257003509189318,0.8170506096334325,0.026961151642448788,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9448275862068966,0.9470046082949308,0.9447004608294931,0.9354838709677419,0.9470046082949308,0.9438042269187987,0.004279338839421064,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5262201309204102,0.014282309292679497,0.01905083656311035,0.0030912972663718428,0.7,0.03,30,200,15,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 30, 'n_estimators': 200, 'num_leaves': 15}",0.8505075605371683,0.8781339002767861,0.8522502893715531,0.807233502538071,0.8541012998655311,0.8484453105178218,0.022937072322146805,7,0.9768135763455739,0.981314677892442,0.989018690533712,0.9859512621217881,0.9814065510597303,0.9829009515906492,0.004208010424859598,0.8860730062776099,0.9125874125874126,0.8852376137512639,0.788259085231666,0.876167251531553,0.8696648738759011,0.04248120691681328,2,0.9952015355086372,0.9961636828644501,0.9977607165706974,0.9971209213051824,0.9961612284069098,0.9964816169311754,0.0008817193766774981,0.9402298850574713,0.9516129032258065,0.9423963133640553,0.9354838709677419,0.9447004608294931,0.9428846866889137,0.005320476542377989,37,0.9913594470046083,0.9930915371329879,0.9959700633275763,0.9948186528497409,0.9930915371329879,0.9936662474895803,0.001588553933295577
0.860984468460083,0.033137847535324394,0.021141910552978517,0.0012941811879802303,0.7,0.03,30,200,31,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 30, 'n_estimators': 200, 'num_leaves': 31}",0.8449495503399869,0.8640702662218289,0.8465498465498466,0.807233502538071,0.8356060606060607,0.8396818452511589,0.018650577478906534,27,0.995221698333925,0.9952220057306591,0.998407335243553,0.9952461883297619,0.998407335243553,0.9965009125762905,0.0015566129579959542,0.8659032783073703,0.8898601398601399,0.8645393445548089,0.788259085231666,0.842562302979837,0.8502248301867643,0.03440972159435488,8,0.9990403071017274,0.9990409207161126,0.9996801023672425,0.9990403071017274,0.9996801023672425,0.9992963479308106,0.00031333426537353534,0.9402298850574713,0.9470046082949308,0.9423963133640553,0.9354838709677419,0.9400921658986175,0.9410413687165635,0.003737415529841463,45,0.9982718894009217,0.998272884283247,0.9994242947610823,0.998272884283247,0.9994242947610823,0.998733249497916,0.0005642362115891172
1.4388487815856934,0.04483124521705787,0.03239474296569824,0.003141243363977244,0.7,0.03,30,200,63,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 30, 'n_estimators': 200, 'num_leaves': 63}",0.8449495503399869,0.8640702662218289,0.8388460439874321,0.8161795849216433,0.860897435897436,0.8449885762736654,0.017233066554960447,14,0.995221698333925,0.9952220057306591,0.998407335243553,0.9968227547100788,0.998407335243553,0.9968162258523539,0.001424595143818084,0.8659032783073703,0.8898601398601399,0.8529114375780646,0.7998869922084102,0.8683756616903586,0.8553875019288688,0.030179708701951344,6,0.9990403071017274,0.9990409207161126,0.9996801023672425,0.999360204734485,0.9996801023672425,0.9993603274573619,0.000285988005138352,0.9402298850574713,0.9470046082949308,0.9400921658986175,0.9377880184331797,0.9493087557603687,0.9428846866889137,0.004451170382047916,37,0.9982718894009217,0.998272884283247,0.9994242947610823,0.9988485895221646,0.9994242947610823,0.9988483905456995,0.0005151489878152007
0.9856658458709717,0.08716804159023772,0.03100581169128418,0.003503954525226819,0.7,0.03,30,400,15,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 30, 'n_estimators': 400, 'num_leaves': 15}",0.8388888888888889,0.8735483870967742,0.8588258588258588,0.8027913015254788,0.8550170068027212,0.8458142886279443,0.02417482070031956,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8457335503371309,0.8924242424242425,0.8774460239100697,0.7779099506334384,0.8476773924939035,0.8482382319597569,0.03939074448809355,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9402298850574713,0.9516129032258065,0.9470046082949308,0.9354838709677419,0.9493087557603687,0.9447280046612638,0.005987572474626892,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.7849977016448975,0.03700036916604795,0.04250788688659668,0.0041989841541197545,0.7,0.03,30,400,31,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'min_child_samples': 30, 'n_estimators': 400, 'num_leaves': 31}",0.8322555766492643,0.8541012998655311,0.8500187814589437,0.7980780029198954,0.8467961016038676,0.8362499524995004,0.02045739615772006,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8255638223668914,0.8684149184149184,0.8463986201153868,0.7766311782549218,0.8360494855171594,0.8306116049338556,0.030486906950396814,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9402298850574713,0.9447004608294931,0.9470046082949308,0.9331797235023042,0.9470046082949308,0.9424238571958261,0.005242461384813605,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
