mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_acc,split1_test_acc,split2_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,mean_train_acc,std_train_acc,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_prec_macro,split1_test_prec_macro,split2_test_prec_macro,mean_test_prec_macro,std_test_prec_macro,rank_test_prec_macro,split0_train_prec_macro,split1_train_prec_macro,split2_train_prec_macro,mean_train_prec_macro,std_train_prec_macro,split0_test_rec_macro,split1_test_rec_macro,split2_test_rec_macro,mean_test_rec_macro,std_test_rec_macro,rank_test_rec_macro,split0_train_rec_macro,split1_train_rec_macro,split2_train_rec_macro,mean_train_rec_macro,std_train_rec_macro
50.08212033907572,0.5167582380825159,0.09889570871988933,0.010420660835766423,,2,2,400,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.8050705450014883,0.8201266260896782,0.7836427685218008,0.8029466465376558,0.014969996087102456,25,1.0,1.0,1.0,1.0,0.0,0.8093994778067886,0.8302872062663186,0.7934640522875817,0.811050245453563,0.015078239123610554,27,1.0,1.0,1.0,1.0,0.0,0.8005513691250999,0.8229416809605489,0.7840808969435078,0.8025246490097189,0.015926089889069024,37,1.0,1.0,1.0,1.0,0.0,0.8214254858380692,0.824167712823914,0.7946721504956998,0.813421783052561,0.013305174255991665,30,1.0,1.0,1.0,1.0,0.0,0.8005513691250999,0.8229416809605489,0.7840808969435078,0.8025246490097189,0.015926089889069024,37,1.0,1.0,1.0,1.0,0.0
100.48567366600037,2.120456790180797,0.22839641571044922,0.041080547640690655,,2,2,800,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.8019365350583625,0.8229127153795927,0.784277641503417,0.8030422973137906,0.015792071132449896,22,1.0,1.0,1.0,1.0,0.0,0.8080939947780679,0.8328981723237598,0.7934640522875817,0.8114854064631364,0.016276541620179278,22,1.0,1.0,1.0,1.0,0.0,0.7969103552906938,0.8264365351629503,0.7840756611103107,0.8024741838546516,0.017735614900396227,40,1.0,1.0,1.0,1.0,0.0,0.8193962612020371,0.8260360735022094,0.7952123794460165,0.8135482380500877,0.013245742961589526,26,1.0,1.0,1.0,1.0,0.0,0.7969103552906938,0.8264365351629503,0.7840756611103107,0.8024741838546516,0.017735614900396227,40,1.0,1.0,1.0,1.0,0.0
25.234484434127808,0.593473675905932,0.0492402712504069,0.0009676619639690236,,2,6,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",0.7999946101515418,0.8057416743101938,0.7849675833365095,0.7969012892660817,0.008758507845557784,91,1.0,0.9994318115783887,1.0,0.999810603859463,0.0002678465906087,0.8054830287206266,0.814621409921671,0.7947712418300653,0.8049585601574543,0.008112278503255296,85,1.0,0.999346832135859,1.0,0.9997822773786197,0.0003079062839915117,0.7946375810598212,0.806861063464837,0.7864565665331177,0.795985070352592,0.008384416867210049,95,1.0,0.9994343891402715,1.0,0.9998114630467572,0.00026663151628451923,0.8179064685314685,0.812216520318481,0.7924502688606345,0.8075244192368615,0.010909212768433988,84,1.0,0.9994305239179955,1.0,0.9998101746393319,0.00026845359953929856,0.7946375810598212,0.806861063464837,0.7864565665331177,0.795985070352592,0.008384416867210049,95,1.0,0.9994343891402715,1.0,0.9998114630467572,0.00026663151628451923
49.7731417020162,0.4065400826085395,0.08402601877848308,0.010502054219893815,,2,6,400,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 400}",0.8009415513098291,0.8007040717673841,0.7766551031887191,0.7927669087553109,0.011393179482919036,99,1.0,0.9994318115783887,1.0,0.999810603859463,0.0002678465906087,0.8067885117493473,0.8107049608355091,0.7869281045751634,0.80147385905334,0.010408934411221593,98,1.0,0.999346832135859,1.0,0.9997822773786197,0.0003079062839915117,0.7958101259471123,0.8022298456260721,0.7759098073562216,0.7913165929764686,0.011205057862420731,106,1.0,0.9994343891402715,1.0,0.9998114630467572,0.00026663151628451923,0.8194920967312104,0.8069635723747242,0.788146825873276,0.8048674983264036,0.012882200798035247,95,1.0,0.9994305239179955,1.0,0.9998101746393319,0.00026845359953929856,0.7958101259471123,0.8022298456260721,0.7759098073562216,0.7913165929764686,0.011205057862420731,106,1.0,0.9994343891402715,1.0,0.9998114630467572,0.00026663151628451923
100.52998240788777,1.0865484968246417,0.18865601221720377,0.005634608312426479,,2,6,800,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 800}",0.8068572863908636,0.8118841266983787,0.7829783058510312,0.8005732396467579,0.01260961411850278,60,1.0,1.0,1.0,1.0,0.0,0.8120104438642297,0.8211488250652742,0.7934640522875817,0.8088744404056952,0.011517741364436344,53,1.0,1.0,1.0,1.0,0.0,0.8028138125640141,0.8137650085763293,0.7840756611103107,0.800218160750218,0.01225880348955648,69,1.0,1.0,1.0,1.0,0.0,0.8229731021403801,0.8171298299933398,0.7918848173127927,0.8106625831488375,0.013490473791805681,53,1.0,1.0,1.0,1.0,0.0,0.8028138125640141,0.8137650085763293,0.7840756611103107,0.800218160750218,0.01225880348955648,69,1.0,1.0,1.0,1.0,0.0
24.965400060017902,0.2841514032431923,0.04975732167561849,0.001591792024922391,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8036114298399372,0.8078710737598145,0.794933922096182,0.8021388085653113,0.0053832414866768485,37,0.9974193774943538,0.9960246290354632,0.9974232207898018,0.996955742439873,0.000658398471866207,0.8080939947780679,0.814621409921671,0.803921568627451,0.8088789911090633,0.004403318094356491,46,0.9973873285434357,0.9954278249510125,0.9973890339425587,0.9967347291456689,0.0009241210806687723,0.7981807475361061,0.8129716981132076,0.7956817390238019,0.8022780615577051,0.007630057141421015,46,0.9977311379097094,0.9960291106256342,0.9977298436458866,0.99716336406041,0.0008020384693622297,0.8200749917571977,0.8100286048667921,0.8036842002308249,0.8112625989516049,0.0067481635905021495,50,0.9971187860507267,0.9960239863981657,0.9971315655277919,0.9967581126588948,0.0005191318739187244,0.7981807475361061,0.8129716981132076,0.7956817390238019,0.8022780615577051,0.007630057141421015,46,0.9977311379097094,0.9960291106256342,0.9977298436458866,0.99716336406041,0.0008020384693622297
49.569753328959145,0.5812709643425565,0.09316198031107585,0.01642975855326304,,2,10,400,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",0.8042550149886514,0.805080682631859,0.791676941049069,0.8003375462231932,0.006133242386145004,69,0.9974193752882196,0.9982967209130351,0.9985570265849764,0.9980910409287437,0.00048668320305698124,0.8093994778067886,0.8133159268929504,0.8013071895424837,0.8080075314140741,0.005000371936717398,57,0.9973873285434357,0.9980404964075767,0.9986945169712794,0.998040780640764,0.0005336574788279541,0.7993016384636047,0.8081689536878216,0.7909249761788038,0.7994651894434099,0.007040774189207928,86,0.9977298436458866,0.9982980020248352,0.9988636304939592,0.9982971587215603,0.00046286692658252694,0.820367421359309,0.8091022867683307,0.8017890968201298,0.8104196016492565,0.007641554141333562,56,0.9971149091289357,0.9982967194605274,0.9982551438572527,0.9978889241489052,0.0005475743913239882,0.7993016384636047,0.8081689536878216,0.7909249761788038,0.7994651894434099,0.007040774189207928,86,0.9977298436458866,0.9982980020248352,0.9988636304939592,0.9982971587215603,0.00046286692658252694
98.81248195966084,0.396565920920584,0.1931456724802653,0.052176816607460055,,2,10,800,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.8027313187307691,0.8132901926045331,0.7886958480747995,0.8015724531367004,0.010073982092851704,44,0.9988636356299295,0.9977298260364912,0.9974232207898018,0.9980055608187408,0.000619527228630414,0.8093994778067886,0.8237597911227154,0.7973856209150327,0.810181629948179,0.010781404825444117,40,0.9986936642717178,0.9973873285434357,0.9973890339425587,0.9978233422525707,0.0006154109953820525,0.796802177140614,0.8160377358490566,0.7899790714254856,0.8009396614717188,0.011033360936350382,63,0.9988662131519275,0.9977323911651067,0.9977298436458866,0.998109482654307,0.0005350902771092847,0.8208947405214606,0.8177075836929033,0.7970529716958763,0.8118850986367466,0.010568301167643608,36,0.9988649247577819,0.9977323737545528,0.9971315655277919,0.9979096213467088,0.0007186543382098182,0.796802177140614,0.8160377358490566,0.7899790714254856,0.8009396614717188,0.011033360936350382,63,0.9988662131519275,0.9977323911651067,0.9977298436458866,0.998109482654307,0.0005350902771092847
22.981791575749714,0.5026667212990393,0.04732346534729004,0.005065414382466302,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.793067656056926,0.8103091758294801,0.7971561126244315,0.8001776481702793,0.007355939043066262,74,0.9937025935834616,0.99313002815278,0.9928384228105542,0.9932236815155986,0.0003589577463177242,0.7976501305483029,0.8159268929503917,0.8026143790849674,0.8053971341945539,0.007716553871409573,77,0.9934683213585892,0.992815153494448,0.9928198433420365,0.9930344393983579,0.0003068068504539391,0.7903290504821529,0.8177744425385933,0.8019817746046594,0.8033617558751353,0.011246944696615151,15,0.9943207409974413,0.9937563363947617,0.9937538417037278,0.9939436396986436,0.00026665283052065044,0.8104053300077216,0.8107186529872148,0.8026019396399275,0.807908640878288,0.003754583984702953,69,0.9931019387391179,0.9925238317910241,0.99196506478066,0.992530278436934,0.00046414923518736363,0.7903290504821529,0.8177744425385933,0.8019817746046594,0.8033617558751353,0.011246944696615151,15,0.9943207409974413,0.9937563363947617,0.9937538417037278,0.9939436396986436,0.00026665283052065044
45.52122902870178,0.2896231977929693,0.08831365903218587,0.014677050381599563,,4,2,400,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",0.7987415406754973,0.818339183629279,0.787441767011215,0.8015074971053305,0.012764546594542138,47,0.9951453493444147,0.99313002815278,0.9937109023270441,0.9939954266080795,0.0008469928871157756,0.8028720626631853,0.825065274151436,0.7934640522875817,0.8071337963674009,0.013248423464608234,67,0.9947746570868713,0.992815153494448,0.9934725848563969,0.9936874651459053,0.0008142660238089086,0.7973637294749302,0.8257289879931389,0.7927670268222242,0.8052865814300979,0.014576268575687184,1,0.9954596931614504,0.9937563363947617,0.9943233177857324,0.9945131157806482,0.0007082247890849534,0.8131471509397931,0.8194438082546985,0.7935073690565677,0.8086994427503531,0.011045702050221245,62,0.9948498652618407,0.9925238317910241,0.9931236319530308,0.9934991096686319,0.0009860174315648297,0.7973637294749302,0.8257289879931389,0.7927670268222242,0.8052865814300979,0.014576268575687184,1,0.9954596931614504,0.9937563363947617,0.9943233177857324,0.9945131157806482,0.0007082247890849534
