mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_train_balanced_accuracy,split1_train_balanced_accuracy,split2_train_balanced_accuracy,split3_train_balanced_accuracy,split4_train_balanced_accuracy,mean_train_balanced_accuracy,std_train_balanced_accuracy,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy
4.0002001285552975,0.06293562412683776,0.03409109115600586,0.0007255010936757657,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.8518942676736412,0.8955575877171873,0.8503620273531778,0.7588657917425041,0.8702153110047848,0.845378997098259,0.04623104473637682,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8306789118809579,0.8597902097902098,0.8179087610777375,0.7041872360673289,0.832094212811515,0.8089318663255497,0.05412581933313801,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9494252873563218,0.9654377880184332,0.9516129032258065,0.9331797235023042,0.9585253456221198,0.9516362095449971,0.010802540084633216,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.868059921264648,0.07086443251372616,0.07389326095581054,0.002866751107858472,,sqrt,1,600,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 600}",0.8485759493670886,0.8898477157360407,0.8503620273531778,0.7220843672456576,0.8613535098781,0.8344447139160129,0.05808868409098686,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8205940478958382,0.8585081585081585,0.8179087610777375,0.6693035151370963,0.8204663058347708,0.7973561576907203,0.0657777081743523,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9494252873563218,0.9631336405529954,0.9516129032258065,0.9262672811059908,0.956221198156682,0.9493320620795593,0.01245101452005306,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.69511137008667,0.05841761630653278,0.03688712120056152,0.0017955262219933503,,sqrt,3,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 300}",0.8659003831417624,0.8861888111888112,0.8550170068027212,0.8076083208826572,0.9186222613261024,0.8666673566684109,0.036618814598259074,7,0.9874176913348047,0.9843514641335919,0.979906441844717,0.9784136260989362,0.9844288982437016,0.9829036243311503,0.0032845909485838074,0.8622122762148338,0.8861888111888112,0.8476773924939035,0.7791887230119551,0.931630286088146,0.8613794977995299,0.049988878674955,4,0.9974408189379398,0.9968030690537084,0.9958413307741523,0.9955214331413947,0.9968010236724248,0.996481535115924,0.0007010477676708948,0.9517241379310345,0.9585253456221198,0.9493087557603687,0.9377880184331797,0.9700460829493087,0.9534784681392022,0.010645292110621951,7,0.9953917050691244,0.9942429476108232,0.9925158318940702,0.9919401266551525,0.9942429476108232,0.9936667117679987,0.001260580661295082
7.3305079460144045,0.21444849907453728,0.0646090030670166,0.008594988933251032,,sqrt,3,600,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 600}",0.8761333832896216,0.8884318766066839,0.8500187814589437,0.8125332270069112,0.8988344988344988,0.8651903534393318,0.030967067608315968,10,0.9874176913348047,0.9843514641335919,0.979906441844717,0.979906441844717,0.9844288982437016,0.9832021874803065,0.0029092957037441334,0.864769820971867,0.8962703962703963,0.8463986201153868,0.7804674953904717,0.9070956997561411,0.8590004065008525,0.044859154387144544,10,0.9974408189379398,0.9968030690537084,0.9958413307741523,0.9958413307741523,0.9968010236724248,0.9965455146424755,0.000620473812730455,0.9563218390804598,0.9585253456221198,0.9470046082949308,0.9400921658986175,0.9631336405529954,0.9530155198898246,0.008328390343022891,10,0.9953917050691244,0.9942429476108232,0.9925158318940702,0.9925158318940702,0.9942429476108232,0.9937818528157821,0.0011155679312389562
16.35782675743103,0.6510484026437795,0.03467683792114258,0.0032170181916253036,,0.5,1,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.8028360528360529,0.9036167512690355,0.8429568363918325,0.7754957371395728,0.8537806228040622,0.8357372000881111,0.044038258523402096,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7725819576842595,0.8711538461538462,0.7972104918812823,0.7170939154225897,0.828257895675965,0.7972596213635885,0.051878279414593664,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9356321839080459,0.967741935483871,0.9516129032258065,0.9377880184331797,0.9516129032258065,0.948877588855342,0.011569328308054745,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34.094340467453,1.70024603502574,0.060723495483398435,0.005688430603343974,,0.5,1,600,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 600}",0.8120469202579654,0.9036167512690355,0.8374974470692356,0.7754957371395728,0.8537806228040622,0.8364874957079742,0.0427170821575856,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7839455940478959,0.8711538461538462,0.7959317195027658,0.7170939154225897,0.828257895675965,0.7992765941606125,0.05100289330442435,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9379310344827586,0.967741935483871,0.9493087557603687,0.9377880184331797,0.9516129032258065,0.9488765294771969,0.011012148223622528,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16.653907442092894,0.6019308614318153,0.03551788330078125,0.0015223602643972402,,0.5,3,300,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'n_estimators': 300}",0.8482910950941642,0.9021861618210503,0.8838398858026527,0.8361107918630042,0.8861888111888112,0.8713233491539365,0.024902079330671976,1,0.992076467565093,0.9858811735433441,0.9814065510597303,0.9844288982437016,0.9874811713068734,0.9862548523437485,0.003531991833135307,0.8482910950941642,0.890034965034965,0.8838398858026527,0.8050020817224767,0.8941890204008802,0.8642714096110279,0.03379341108658916,1,0.9984005118362125,0.9971227621483376,0.9961612284069098,0.9968010236724248,0.9974408189379398,0.9971852690003649,0.0007405851249264195,0.9448275862068966,0.9654377880184332,0.9585253456221198,0.9470046082949308,0.9585253456221198,0.9548641347529001,0.007760354841079209,1,0.9971198156682027,0.9948186528497409,0.9930915371329879,0.9942429476108232,0.9953943580886586,0.9949334622700826,0.0013323097271554288
34.09995822906494,0.8735552944836704,0.06165800094604492,0.006763248458503458,,0.5,3,600,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'n_estimators': 600}",0.8531289910600255,0.8945578231292517,0.876102471639997,0.8361107918630042,0.8861888111888112,0.8692177777762179,0.02159840020668191,4,0.9889628312989835,0.9858811735433441,0.9829140156579048,0.9844288982437016,0.9874811713068734,0.9859336180101614,0.0021427078531040546,0.8495698674726808,0.8786713286713287,0.8722119788259086,0.8050020817224767,0.8941890204008802,0.859928855418655,0.030984426503681904,7,0.9977607165706974,0.9971227621483376,0.9964811260396673,0.9968010236724248,0.9974408189379398,0.9971212894738134,0.0004524041700518331,0.9471264367816092,0.9631336405529954,0.956221198156682,0.9470046082949308,0.9585253456221198,0.9544022458816676,0.006390746930996125,4,0.9959677419354839,0.9948186528497409,0.9936672423719056,0.9942429476108232,0.9953943580886586,0.9948181885713223,0.000813513832937684
4.209694957733154,0.08713152003475409,0.03406262397766113,0.00671986051111205,18,sqrt,1,300,"{'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.8434492794442097,0.8955575877171873,0.8503620273531778,0.7588657917425041,0.8702153110047848,0.8436899994523728,0.04611628558632891,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8193152755173215,0.8597902097902098,0.8179087610777375,0.7041872360673289,0.832094212811515,0.8066591390528226,0.05339864481836831,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9471264367816092,0.9654377880184332,0.9516129032258065,0.9331797235023042,0.9585253456221198,0.9511764394300546,0.01093496494791441,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8.3481680393219,0.17704890285159236,0.07083401679992676,0.005557794701190936,18,sqrt,1,600,"{'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 600}",0.8485759493670886,0.8898477157360407,0.8503620273531778,0.7347135955831607,0.8613535098781,0.8369705595835135,0.05321846498250608,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8205940478958382,0.8585081585081585,0.8179087610777375,0.6809314221138405,0.8204663058347708,0.7996817390860691,0.06125966472059652,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9494252873563218,0.9631336405529954,0.9516129032258065,0.9285714285714286,0.956221198156682,0.9497928915726469,0.011602558132451602,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.002041578292847,0.09548713091249515,0.03393721580505371,0.0054666842702444105,18,sqrt,3,300,"{'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 300}",0.8659003831417624,0.8861888111888112,0.8550170068027212,0.8076083208826572,0.9186222613261024,0.8666673566684109,0.036618814598259074,7,0.9874176913348047,0.9843514641335919,0.979906441844717,0.9784136260989362,0.9844288982437016,0.9829036243311503,0.0032845909485838074,0.8622122762148338,0.8861888111888112,0.8476773924939035,0.7791887230119551,0.931630286088146,0.8613794977995299,0.049988878674955,4,0.9974408189379398,0.9968030690537084,0.9958413307741523,0.9955214331413947,0.9968010236724248,0.996481535115924,0.0007010477676708948,0.9517241379310345,0.9585253456221198,0.9493087557603687,0.9377880184331797,0.9700460829493087,0.9534784681392022,0.010645292110621951,7,0.9953917050691244,0.9942429476108232,0.9925158318940702,0.9919401266551525,0.9942429476108232,0.9936667117679987,0.001260580661295082
7.990936803817749,0.1244773458411532,0.0690582275390625,0.004835836808245745,18,sqrt,3,600,"{'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 600}",0.8761333832896216,0.8884318766066839,0.8500187814589437,0.8125332270069112,0.8988344988344988,0.8651903534393318,0.030967067608315968,10,0.9874176913348047,0.9843514641335919,0.979906441844717,0.979906441844717,0.9844288982437016,0.9832021874803065,0.0029092957037441334,0.864769820971867,0.8962703962703963,0.8463986201153868,0.7804674953904717,0.9070956997561411,0.8590004065008525,0.044859154387144544,10,0.9974408189379398,0.9968030690537084,0.9958413307741523,0.9958413307741523,0.9968010236724248,0.9965455146424755,0.000620473812730455,0.9563218390804598,0.9585253456221198,0.9470046082949308,0.9400921658986175,0.9631336405529954,0.9530155198898246,0.008328390343022891,10,0.9953917050691244,0.9942429476108232,0.9925158318940702,0.9925158318940702,0.9942429476108232,0.9937818528157821,0.0011155679312389562
18.17613639831543,0.5955704269381175,0.0291384220123291,0.005139302474084249,18,0.5,1,300,"{'max_depth': 18, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 300}",0.8072784810126583,0.9114938742215319,0.8429568363918325,0.7654797175172825,0.8537806228040622,0.8361979063894734,0.04870670020550987,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7826668216693793,0.8825174825174825,0.7972104918812823,0.7145363706655564,0.828257895675965,0.8010378124819331,0.05516250661621375,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9356321839080459,0.9700460829493087,0.9516129032258065,0.9331797235023042,0.9516129032258065,0.9484167593622544,0.013295645462844648,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36.389770317077634,1.09813401688983,0.05868821144104004,0.006866234225125457,18,0.5,1,600,"{'max_depth': 18, 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 600}",0.8072784810126583,0.9036167512690355,0.8374974470692356,0.7654797175172825,0.8537806228040622,0.8335306039344548,0.046169176420949865,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7826668216693793,0.8711538461538462,0.7959317195027658,0.7145363706655564,0.828257895675965,0.7985093307335024,0.05190624226905464,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9356321839080459,0.967741935483871,0.9493087557603687,0.9331797235023042,0.9516129032258065,0.9474951003760793,0.012456635020823588,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16.93564796447754,0.4371798949353194,0.034556245803833006,0.005035997974363009,18,0.5,3,300,"{'max_depth': 18, 'max_features': 0.5, 'min_samples_leaf': 3, 'n_estimators': 300}",0.8482910950941642,0.9021861618210503,0.8838398858026527,0.8361107918630042,0.8861888111888112,0.8713233491539365,0.024902079330671976,1,0.992076467565093,0.9858811735433441,0.9814065510597303,0.9844288982437016,0.9874811713068734,0.9862548523437485,0.003531991833135307,0.8482910950941642,0.890034965034965,0.8838398858026527,0.8050020817224767,0.8941890204008802,0.8642714096110279,0.03379341108658916,1,0.9984005118362125,0.9971227621483376,0.9961612284069098,0.9968010236724248,0.9974408189379398,0.9971852690003649,0.0007405851249264195,0.9448275862068966,0.9654377880184332,0.9585253456221198,0.9470046082949308,0.9585253456221198,0.9548641347529001,0.007760354841079209,1,0.9971198156682027,0.9948186528497409,0.9930915371329879,0.9942429476108232,0.9953943580886586,0.9949334622700826,0.0013323097271554288
